TRANSCRIPT_TEXT,SUPPORT_TICKET_DATE,CUSTOMER_ID,APP_VERSION,PLATFORM
"Cliente: Alô, o app do Bank Corp não carrega a página ""Minha conta"". Fica travado e não mostra nada.

Atendente: Sinto muito por isso. Qual seu nome e modelo do celular?

Cliente: João, iPhone 11. Já forcei o fechamento e reiniciei, nada resolve. Atualizei ontem e continua.

Atendente: Entendo a frustração. Pode me confirmar se recebeu alguma mensagem de erro e o horário da tentativa?

Cliente: Não aparece erro, só fica girando. Tentei agora há 10 minutos. Preciso ver meu saldo e é bem chato isso acontecer.

Atendente: Peço desculpas pelo inconveniente. Vou checar possíveis instabilidades no sistema. Enquanto isso, tente limpar o cache do app ou reinstalar. Se persistir, abrirei um chamado urgente para o time técnico.

Cliente: Espero que façam algo rápido, isso é inaceitável vindo de um banco grande.

Atendente: Entendido. Vou priorizar e retorno em até 2 horas com atualização.",2025-07-24,100,1.2.1,app
"Kunde: Guten Tag, ich bin Kunde bei Bank Corp. In der App funktioniert der Button ""PDF erstellen"" bei meiner Kreditkartenabrechnung nicht. Ich habe ihn mehrmals gedrückt, nichts passiert.

Bank Corp Support: Danke für die Info. Tut mir leid für die Unannehmlichkeiten. Haben Sie die App-Version geprüft und das Handy neu gestartet?

Kunde: Ja, App ist aktuell, Neustart gemacht. Speicher ist frei.

Support: Danke. Bitte melden Sie sich kurz ab und wieder an, und prüfen Sie, ob die App Berechtigungen für Speicher/Dateien hat. Wenn das nicht hilft, können wir die Abrechnung per E-Mail als PDF zusenden oder Sie können sich im Web-Portal einloggen.

Kunde: Ab- und Anmelden hat nichts gebracht. Ein E-Mail-PDF wäre super.

Support: In Ordnung, ich erstelle ein Ticket und sende die PDF-Abrechnung an Ihre hinterlegte E-Mail. Ticketnummer BC-20250822-315. Unsere Technik arbeitet daran, wir melden uns innerhalb von 48 Stunden. Kann ich sonst noch helfen?

Kunde: Nein, vielen Dank — das klingt gut!",2025-06-16,594,1.0.1,app
"Agente: Buenas tardes, gracias por contactar a Banco Corp. ¿En qué puedo ayudarle hoy?
Cliente: Hola, la pantalla de resumen de cuentas en la app nunca termina de cargar.
Agente: Entiendo. ¿Desde cuándo ocurre el problema?
Cliente: Desde esta mañana, y ya traté de cerrar y abrir la app.
Agente: ¿Está conectado a Wi‑Fi o datos móviles y cuál es su sistema operativo?
Cliente: Wi‑Fi, Android 11.
Agente: Gracias. Vamos a probar algunos pasos rápidos: cierre la app por completo, borre caché desde ajustes de la app y vuelva a abrir.
Cliente: Listo, lo hice y sigue igual.
Agente: También puede intentar desinstalar y reinstalar la app. Si persiste, generaré un reporte técnico. ¿Desea que lo abra ahora?
Cliente: Sí, por favor.
Agente: He creado el caso con ID 2025‑BC‑834. Nuestro equipo técnico investigará y le contactará en 24-48 horas. ¿Hay algo más en que pueda ayudarle hoy?
Cliente: No, gracias.
Agente: Gracias por su llamada. Que tenga buen día.",2025-09-08,17,1.1.0,mobile
"Conseiller: Bonjour, vous êtes bien chez Bank Corp, comment puis-je vous aider aujourd'hui ?
Client: Bonjour. Je ne peux pas me connecter, j'ai une erreur Duo MFA qui bloque l'accès.
Conseiller: D'accord. Quel message d'erreur voyez-vous exactement ?
Client: ""Échec de l'authentification Duo"" et la notification n'arrive pas sur mon téléphone.
Conseiller: Merci. Avez-vous la dernière version de l'application Bank Corp et de Duo Mobile ?
Client: Oui, elles sont à jour.
Conseiller: Pouvez-vous vérifier la connexion réseau et l'heure/date du téléphone ? Duo peut échouer si l'heure est incorrecte.
Client: C'est bon, l'heure est correcte et j'ai le Wi‑Fi.
Conseiller: Très bien. Je vais ouvrir un ticket pour réinitialiser votre enregistrement Duo et vous envoyer un code d'accès temporaire par SMS. Préférez-vous que je vous rappelle quand c'est prêt ?
Client: Oui, merci.
Conseiller: Parfait. Référence du ticket 2025-BC-874. Nous vous rappelons sous 30 minutes. Bonne journée.",2025-08-26,182,1.0.1,mobile
"Agent : Bonjour, vous êtes bien au support Banque Corp. En quoi puis‑je vous aider aujourd'hui ?
Client : Bonjour. Je n'arrive pas à me connecter à l'application mobile. À chaque tentative, Duo m'affiche une erreur ""Échec de l'authentification MFA"". C'est inadmissible, ça fait une heure que je perds mon temps.
Agent : Je suis désolé pour la gêne occasionnée. Avez‑vous reçu la notification Duo sur votre téléphone ?
Client : Non, rien. J'ai redémarré le téléphone, réinstallé l'app, rien ne marche. Votre système est catastrophique.
Agent : Je comprends votre frustration. Pour vérifier, pouvez‑vous confirmer votre nom et les quatre derniers chiffres de votre compte ?
Client : [données communiquées]. J'exige une solution maintenant.
Agent : Merci. Je vais escalader le problème au service technique et réinitialiser votre enregistrement Duo. Cela peut prendre jusqu'à 24 heures. Je crée un dossier et je vous envoie un SMS avec un numéro de suivi.
Client : 24 heures ? C'est inacceptable. Je veux parler à un responsable.
Agent : Je transmets la demande immédiatement. Je vous assure qu'un agent technique vous contactera sous 24–48 heures. Encore désolé pour le désagrément.",2025-09-06,21,1.0.1,app
"Agent: Guten Tag, willkommen bei Bank Corp Support. Wie kann ich Ihnen helfen?
Kunde: Hallo! Ich bekomme beim Einloggen in die Mobile App einen ""Duo MFA""-Fehler und komme nicht weiter.
Agent: Danke, dass Sie das melden — das lösen wir gemeinsam. Bekommen Sie eine Push-Benachrichtigung oder eine Fehlermeldung?
Kunde: Es erscheint ""Duo konnte nicht verifiziert werden"".
Agent: Prima, zunächst: Haben Sie Internetverbindung und ist die Duo-App aktuell?
Kunde: WLAN ist an und App-Updates sind installiert.
Agent: Super. Bitte öffnen Sie die Duo-App direkt, prüfen Sie Push-Benachrichtigungen und tippen Sie auf ""Zulassen"". Falls das nicht hilft, starten Sie kurz das Gerät neu.
Kunde: Okay, einen Moment... Jetzt habe ich die Push bestätigt.
Agent: Perfekt — versuchen Sie jetzt, sich in der Bank Corp App anzumelden.
Kunde: Es klappt! Ich bin drin.
Agent: Wunderbar, freut mich sehr. Wenn der Fehler erneut auftritt, melden Sie sich bitte — wir können Ihr Gerät neu registrieren oder auf SMS-Codes umstellen.
Kunde: Danke, sehr hilfsbereit! Schönen Tag!
Agent: Ebenfalls, auf Wiederhören.",2025-08-08,593,1.0.1,desktop
"Cliente: Hola, la sección ""Resumen de cuenta"" en la app de Bank Corp nunca termina de cargar.
Agente: Lamento eso, gracias por avisarnos. ¿Desde cuándo ocurre?
Cliente: Desde esta mañana, reinicié el teléfono y sigue igual.
Agente: Entiendo. ¿Está la app actualizada y tiene conexión estable?
Cliente: Sí, versión 4.2.1 y Wi‑Fi.
Agente: Bien. Por favor cierre sesión y vuelva a entrar. Si persiste borre caché en ajustes de la app.
Cliente: Listo, lo intenté y sigue sin cargar.
Agente: Gracias. Como solución temporal puede acceder a la banca por internet desde el navegador. Voy a crear un ticket y derivarlo al equipo técnico. ¿Puede darme su correo para seguimiento?
Cliente: Sí, correo@email.com.
Agente: Perfecto. Ticket #BC-20250822-134. Estimamos respuesta en 24 horas. Le avisaremos por correo y revisaremos el problema. ¿Algo más en lo que pueda ayudar?
Cliente: No, muchas gracias por la ayuda.
Agente: Gracias a usted, que tenga buen día.",2025-08-08,376,1.0.1,app
"Agente: Gracias por llamar a Bank Corp, le atiende María. ¿En qué puedo ayudarle hoy?
Cliente: Hola, mi página ""Mi cuenta"" en la app no carga, se queda en blanco.
Agente: Lo siento, vamos a revisarlo. ¿Ha intentado cerrar sesión y volver a entrar?
Cliente: Sí, pero sigue igual.
Agente: Perfecto. Por favor verifique que la app esté actualizada y que su conexión a internet sea estable.
Cliente: Estoy en Wi‑Fi y la app está a la última versión.
Agente: Entonces pruebe a limpiar la caché de la app o reinstalarla; eso suele solucionar pantallas en blanco.
Cliente: OK, lo haré ahora... Listo, funcionó parcialmente, aparece pero lenta.
Agente: Gracias por comprobarlo. Si vuelve a fallar, puedo escalarlo al equipo técnico y abrir un ticket. Le daré un número y le informaremos en 24–48 horas. Mientras tanto puede acceder a su cuenta en la web.
Cliente: Perfecto, muchas gracias por la ayuda.
Agente: Con gusto. Gracias por su paciencia y buen día.",2025-07-05,73,1.1.0,app
"Agente: Gracias por llamar a Bank Corp. Soy Laura, ¿en qué puedo ayudarle hoy?
Cliente: Hola, la página ""Mi cuenta"" en la app móvil no carga. Llevo varios minutos esperando.
Agente: Entiendo. ¿Ha recibido algún mensaje de error o la pantalla simplemente se queda en blanco?
Cliente: Se queda en blanco con el icono de carga girando.
Agente: ¿Ha intentado cerrar y volver a abrir la app, o reiniciar el teléfono?
Cliente: Sí, ya reinicié el teléfono y cerré la app, pero sigue igual.
Agente: Gracias. ¿Está usando la versión más reciente de la app y tiene conexión a Internet estable?
Cliente: La app está actualizada y la conexión Wi‑Fi funciona en otras aplicaciones.
Agente: Voy a recomendar borrar la caché de la app o reinstalarla. Si eso no funciona, escalaremos a soporte técnico para revisar su cuenta. ¿Desea que abra un caso ahora?
Cliente: Sí, por favor.
Agente: Genero el caso y le doy un número de referencia. Le contactaremos en un plazo de 24 horas con la solución.",2025-07-19,458,1.0.1,app
"Agente: Gracias por llamar a Bank Corp, le atiende Marta. ¿En qué puedo ayudarle hoy?

Cliente: Estoy harto. El botón ""crear PDF"" del extracto de mi tarjeta en la app no funciona desde hace semanas. Lo presiono y no pasa nada. Necesito ese PDF ahora mismo y esto es inaceptable.

Agente: Siento mucho la molestia. ¿Ha intentado actualizar la app o cerrar sesión?

Cliente: Claro que sí. He actualizado, reinstalado y nada. Ya perdí tiempo llamando y no quiero soluciones temporales.

Agente: Entiendo. Voy a abrir un reporte inmediato y escalarlo al equipo técnico. Mientras tanto, puedo enviarle el extracto por correo seguro o indicar cómo descargarlo desde la web.

Cliente: Quiero el PDF ya y una explicación. Exijo que lo arreglen y compensación por el tiempo perdido.

Agente: Le pido disculpas nuevamente. Genero el ticket y le envío el extracto por correo en breve. Número de incidencia: 2025-4431. Un técnico le contactará en 24 horas.

Cliente: Bien, espero respuestas y que no vuelvan a fallar.",2025-07-03,77,1.1.0,desktop
"Agente: Obrigado por ligar para o Bank Corp. Em que posso ajudar?
Cliente: Estou tentando entrar no app do Bank Corp e o Duo MFA dá erro o tempo todo. Já tentei várias vezes. Isso é inaceitável.
Agente: Sinto muito pelo transtorno. Que mensagem de erro aparece?
Cliente: Diz ""Falha na verificação Duo"" e não chega notificação. O app trava.
Agente: Entendo. Primeiro, confirme se o celular está com internet e notificações ativadas para o Duo Mobile.
Cliente: Sim, internet ok e notificações ativadas.
Agente: Ok. Tente abrir o Duo Mobile e usar um código temporário (passcode) em vez do push. Se não funcionar, reinstale o Duo e reregistre o dispositivo usando o link que eu posso enviar.
Cliente: Prefiro não ficar refazendo tudo agora. Isso poderia ser resolvido do lado de vocês?
Agente: Posso abrir um chamado e escalar para suporte técnico para reconfigurar sua autenticação. Deseja que eu crie o chamado agora?
Cliente: Sim, por favor. Quero uma solução rápida.",2025-06-12,231,1.0.1,app
"Conseiller: Bonjour, vous êtes bien chez Bank Corp, je m'appelle Julie, en quoi puis‑je vous aider ?
Client: Bonjour. La page ""Mon compte"" de l'appli mobile ne se charge jamais. Ça dure depuis deux jours, c'est très agaçant.
Conseiller: Je suis désolée pour la gêne. Avez‑vous tenté de fermer et rouvrir l'application ?
Client: Oui. J'ai redémarré le téléphone, réinstallé l'appli et vérifié la connexion — rien ne marche.
Conseiller: Merci, vous avez fait les étapes de base. Quelle version de l'application et quel système d'exploitation utilisez‑vous ?
Client: Version 5.3.1 sur Android 12.
Conseiller: D'accord. Je vais créer un ticket prioritaire et le transmettre à l'équipe technique. Pouvez‑vous patienter pendant que je génère un numéro de suivi ?
Client: Faites vite, j'ai besoin d'accéder à mes comptes.
Conseiller: Compris. Votre ticket est #BC-20250822-179. Nous vous contactons dans les 24 heures. Encore désolée pour le désagrément.",2025-08-24,449,1.2.1,desktop
"Conseiller: Bonjour, vous êtes bien chez Bank Corp, je m'appelle Julie, en quoi puis‑je vous aider ?
Client: Bonjour. Je ne peux pas me connecter à l'application mobile — j'ai une erreur Duo MFA à chaque tentative. C'est pénible.
Conseiller: Je suis désolée pour la gêne. Quel message d'erreur voyez‑vous exactement ?
Client: ""Échec de l'authentification Duo"" et la notification n'arrive pas. J'ai besoin d'accéder à mon compte maintenant.
Conseiller: D'accord. Avez‑vous tenté de redémarrer le téléphone, mettre à jour l'application et vérifier les notifications push ?
Client: Oui, déjà fait. Rien n'y fait.
Conseiller: Merci. Je vais vous proposer deux options : je peux envoyer un code temporaire par SMS à votre numéro enregistré, ou j'ouvre un ticket prioritaire vers l'équipe technique pour réenregistrer votre appareil. Laquelle préférez‑vous ?
Client: Envoyez le code SMS s'il vous plaît. Et ouvrez le ticket — ça devrait pas arriver.
Conseiller: C'est noté. Code envoyé et ticket créé #BC-5482. Nous vous tenons au courant. Encore désolée pour l'incident.",2025-06-16,16,1.0.1,app
"Agente: Boa tarde! Aqui é da Bank Corp, como posso ajudar hoje?
Cliente: Oi! Tudo ótimo — só não consigo gerar o PDF da minha fatura pelo app. O botão ""criar PDF"" não responde.
Agente: Entendo. Obrigado por avisar — vamos resolver rápido. Você atualizou o app recentemente?
Cliente: Sim, está na versão mais recente.
Agente: Certo. Vou pedir que feche e reabra o app e tente novamente. Se não funcionar, limpamos o cache ou uso uma alternativa.
Cliente: Testei e continua sem funcionar.
Agente: Obrigado pelo teste! Posso enviar a fatura em PDF para seu e-mail agora mesmo ou gerar pelo internet banking enquanto encaminho o erro ao time técnico.
Cliente: Ótimo, por favor mande no meu e-mail cadastrado.
Agente: Pronto, acabei de enviar. Também abri um chamado para correção — nossa equipe entra em contato em até 24 horas. Posso ajudar em mais algo?
Cliente: Não, perfeito. Muito obrigado pelo atendimento rápido!
Agente: Foi um prazer. Tenha um excelente dia!",2025-08-12,21,1.2.1,mobile
"Agent: Thank you for calling Bank Corp — how can I help today?
Customer: Hi! I’m getting a passkey error on the mobile app when trying to sign in, but no worries — I’d love help fixing it.
Agent: I’m sorry for the trouble and I’ll help. First, can you try signing in with the alternate method at the bottom of the screen — ""Use passcode"" or ""Get a one-time code""?
Customer: Sure — I requested a one-time code and got it.
Agent: Great. Enter the code, sign in, then go to Menu > Settings > Security > Manage Passkeys and delete the old passkey. After that, choose ""Add passkey"" and follow the device prompts to register a new one.
Customer: Done — I re-registered and the passkey works now! That was easy, thank you.
Agent: Fantastic — glad to hear it. If you see the error again, update the app and your device OS and call us anytime.
Customer: Will do. Thanks so much for your help!",2025-07-20,281,1.2.1,desktop
"Transcripción de llamada:

Cliente: Esto es inaceptable. El botón ""Crear PDF"" del estado de cuenta en la app no funciona. Llevo días intentándolo y siempre da error. Estoy harto de su incompetencia.

Agente: Lamento mucho la molestia. ¿Puede decirme la versión de la app y el modelo de su teléfono?

Cliente: ¿Qué importa eso? Ustedes venden un servicio que no funciona. Necesito el PDF ahora para presentar impuestos. No confiaré en excusas.

Agente: Entiendo su frustración. Podemos enviarle el estado de cuenta por correo electrónico ahora mismo o crear el PDF desde nuestro sistema y se lo enviamos. También le recomiendo actualizar la app o reinstalarla; si quiere, lo escalo al equipo técnico urgente.

Cliente: Quiero el PDF ya. Si no lo reciben en una hora, cierro la tarjeta y denuncio esto. No puedo perder más tiempo con fallos suyos.

Agente: Le enviaré el PDF al correo registrado en seguida y abro un ticket prioritario. Disculpe nuevamente.",2025-06-27,639,1.1.0,mobile
"Agente (Bank Corp): Hola, gracias por llamar a Bank Corp. ¿En qué puedo ayudarle hoy?
Cliente: Hola, mi resumen de cuenta en la app no termina de cargar, pero todo lo demás bien. ¡Me encanta la app y espero solucionarlo rápido!
Agente: Lo siento por la molestia. Vamos a resolverlo ya. ¿Puede confirmar versión de la app y si tiene conexión Wi‑Fi o datos?
Cliente: Sí, versión 4.2.1 y estoy en Wi‑Fi.
Agente: Perfecto. Primero, cierre y abra la app. Si sigue igual, cierre sesión, borre caché (Android) o reinstale la app (iOS/Android) y reinicie el teléfono.
Cliente: He reiniciado y volví a iniciar sesión… sigue igual.
Agente: Gracias por probar. Veo una pequeña incidencia en la carga del resumen; crearé un ticket y lo escalamos. Le doy número de referencia 123456. Le contactaremos en máximo 4 horas.
Cliente: ¡Excelente, muchas gracias! Aprecio su ayuda y rapidez.
Agente: Gracias a usted por su paciencia. ¿Algo más en lo que pueda ayudarle?
Cliente: No, eso es todo. ¡Que tenga buen día!",2025-06-23,584,1.0.1,app
"Agente: Boa tarde, obrigado por ligar para o Bank Corp. Como posso ajudar hoje?
Cliente: O resumo da minha conta no app nunca carrega totalmente — fica travado em ""Carregando"".
Agente: Entendo. Posso confirmar seu nome completo e os últimos 4 dígitos do CPF para validar a conta?
Cliente: Sim, João Silva, CPF 1234.
Agente: Obrigado. Há quanto tempo ocorre o problema e acontece em Wi‑Fi e dados móveis?
Cliente: Começou ontem e ocorre em ambos.
Agente: Certo. Já tentou fechar o app e reabrir, e também fazer logout e login novamente?
Cliente: Sim, já fiz isso e reinstalei o app, sem sucesso.
Agente: Obrigado pelas informações. Vou abrir um chamado técnico e encaminhar ao time de backend. Como alternativa, você consegue acessar o extrato pelo internet banking enquanto isso?
Cliente: Consigo, sim.
Agente: Ticket criado: BC-20250822-457. Previsão de retorno em até 48 horas. Entraremos em contato por e‑mail ou telefone com atualizações.
Cliente: Obrigado.
Agente: À disposição. Boa tarde.",2025-08-05,83,1.1.0,app
"Agent: Thank you for calling Bank Corp. How can I help today?

Customer: This is ridiculous. I can't sign in — Duo keeps throwing an error and locking me out. I've tried the app, push notifications, passcodes. Nothing works.

Agent: I’m sorry for the trouble. Can you tell me the error message you see?

Customer: It says ""Duo authentication failed — error 403"" and ""push declined"" even though I never get a notification. Your app is broken.

Agent: I understand the frustration. Have you tried updating the Bank Corp app and the Duo Mobile app, and ensuring your phone has internet?

Customer: Yes. I updated both, restarted my phone, reinstalled Duo. Still the same. This is unacceptable.

Agent: I apologize. I can attempt to resend a Duo push, or we can use a one-time passcode. If that fails, I’ll escalate to our technical team for immediate review and request a temporary sign-in override.

Customer: Do it now. I need access.

Agent: I’ll start the escalation and request priority support. I’ll also open a ticket and call you back within one hour.",2025-07-05,527,1.2.1,desktop
"Agent: Thank you for calling Bank Corp support, this is Alex. How can I help today?

Customer: Hi Alex, I can sign in to the app but it crashes right after authentication. It's been happening all morning. Kind of frustrating, but I'm hopeful we can fix it.

Agent: I'm sorry for the inconvenience and glad you called. Can you tell me your phone model and OS?

Customer: iPhone 13, iOS 17.1, app shows it's up to date.

Agent: Thanks. I appreciate that. Have you tried force-closing and reopening the app?

Customer: Yes, I did. Still crashes.

Agent: Okay. Two things: a quick workaround is to use our web banking for now. I'll open a ticket and request app logs. Could I have your registered email to link the report?

Customer: Sure, it's user@example.com.

Agent: Great — I created ticket #BC-8421. Please try reinstalling the app; if that doesn't work, we'll escalate to engineering. Expect an update within 24–48 hours. Anything else I can help with?

Customer: That's perfect, thanks for the help and quick response.

Agent: You're welcome! Have a good day.",2025-07-11,521,1.2.1,mobile
"Kunde: Guten Tag. Mein Kontoübersicht im Bank Corp App lädt nie fertig. Immer nur der Kreis, nichts wird angezeigt.

Agent: Das tut mir leid zu hören. Wann tritt das genau auf?

Kunde: Seit gestern Abend. App neu gestartet, Handy neu gestartet, neu installiert — nichts. Ich bin ziemlich genervt.

Agent: Verstehe. Welche App-Version und welches Betriebssystem nutzen Sie?

Kunde: App-Version 4.2.1 auf iOS 16.4. Und ja, meine Kontonummer endet auf 7890.

Agent: Danke. Ich prüfe kurz unsere Systemmeldungen... Keine Störung gemeldet. Können Sie bitte Cache leeren und mich über WLAN versus Mobilfunk informieren?

Kunde: Cache geleert, über WLAN zuhause — gleiches Problem.

Agent: Ich eröffne ein Ticket und eskaliere an Technik mit Priorität hoch. Bitte senden Sie uns einen Screenshot über die sichere Nachrichtenfunktion in der App.

Kunde: Schön, hoffe das wird schnell. Ich erwarte eine Rückmeldung heute noch.

Agent: Wir melden uns innerhalb von 24 Stunden. Entschuldigen Sie die Unannehmlichkeiten.",2025-09-07,145,1.1.0,mobile
"Agent: Thank you for calling Bank Corp. My name is Sarah. How can I help today?

Customer: This is ridiculous. Your app keeps throwing a ""Passkey authentication failed"" error and I can't sign in at all. I need my account now.

Agent: I’m sorry you’re experiencing that. I know how frustrating it is. Can you tell me the exact error text and the device you’re using?

Customer: It says ""Passkey not recognized."" I'm on an iPhone and I haven't changed anything. Your app is broken.

Agent: Understood. First, please try restarting the phone and ensuring the Bank Corp app and iOS are up to date. If that doesn't work, open Settings > Passwords > Passkeys to confirm the passkey for Bank Corp is still listed.

Customer: I've done basic stuff. I shouldn't have to troubleshoot. This is your system failing.

Agent: I apologize. If the passkey is missing or corrupted we'll need to remove and re-register it. I can escalate this to our technical team and open a ticket. Would you like me to do that and arrange a callback within 2 hours?

Customer: Yes. Fix it. I want a callback.",2025-07-06,418,1.0.1,desktop
"Agente: Buen día, gracias por llamar a Bank Corp, soy Luis. ¿En qué puedo ayudarle?
Cliente: Hola Luis, muy bien, intento iniciar sesión pero me sale error en la autenticación Duo MFA.
Agente: Lamento eso; vamos a solucionarlo rápido. ¿Recibió alguna notificación push o mensaje de error específico?
Cliente: Solo ""Error de autenticación"" en la app.
Agente: Perfecto. Primero, cierre la app Bank Corp y Duo, verifique que la hora en su teléfono esté automática. ¿Lo puede hacer?
Cliente: Listo, hora automática activada.
Agente: Genial. Abra Duo Mobile y toque el ícono de cuenta; si no aparece, reinstale Duo y vuelva a intentar el push. ¿Desea que le envíe un código por SMS como alternativa?
Cliente: Sí, por favor.
Agente: Enviado. ¿Recibió el SMS?
Cliente: Sí, funcionó. ¡Gracias, excelente servicio!
Agente: Me alegra mucho. ¿Algo más en lo que pueda ayudar?
Cliente: No, todo perfecto. Gracias.",2025-07-16,436,1.1.0,mobile
"Agent: Bonjour, merci d'appeler Bank Corp. En quoi puis‑je vous aider aujourd'hui ?
Client: C'est intolérable. Je ne peux pas me connecter à l'appli, Duo MFA me renvoie une erreur à chaque tentative. Push non reçu, code invalide, je suis bloqué depuis ce matin.
Agent: Je suis vraiment désolé pour la gêne occasionnée. Pouvez‑vous me dire le message d'erreur exact ?
Client: ""Erreur d'authentification"" et ""code 401"". J'ai la dernière version, réseau OK, redémarré le téléphone, réinstallé Duo — rien ne marche. Votre système me fait perdre des heures.
Agent: D'accord. Je vais vérifier l'état de votre compte. Pour débloquer l'accès rapidement, je peux vous envoyer un code temporaire par SMS ou désactiver temporairement la MFA pendant que nous enquêtons. Préférez‑vous le SMS ?
Client: Envoyez le SMS tout de suite. Et assurez‑vous que ça ne se reproduise pas. Si ça n'est pas résolu, je change de banque.
Agent: Je comprends. J'envoie le SMS maintenant et j'ouvre un ticket prioritaire au support technique. Je vous rappelle sous 2 heures.",2025-07-21,424,1.0.1,mobile
"Agente: Gracias por llamar a Bank Corp, habla Laura. ¿En qué puedo ayudarle hoy?
Cliente: Hola, llevo media hora intentando entrar a la app y Duo me lanza un error de MFA. Me aparece ""Autenticación fallida"" y no recibo la notificación push. Esto es inaceptable.
Agente: Siento mucho la molestia. ¿Puede decirme exactamente qué mensaje muestra Duo?
Cliente: Dice ""Error al verificar dispositivo"" y ""Código no válido"". Ya reinicié el teléfono y la app de Bank Corp.
Agente: Entiendo. Vamos a probar dos cosas rápidas: ¿puede abrir la app Duo y revisar si tiene tokens o códigos temporales?
Cliente: Sí, veo códigos, pero cuando intento usarlos la app de Bank Corp los rechaza.
Agente: Ok. Puede deberse a sincronización de hora. Por favor, active la sincronización automática de hora en su teléfono y reinicie Duo.
Cliente: Lo intento... Listo. Sigue sin funcionar.
Agente: Voy a generar un reinicio de MFA desde nuestro sistema. Le dará un SMS con un código temporal en 5–10 minutos. ¿Confirmo el número de contacto?
Cliente: Sí, pero espero que esto no vuelva a pasar.
Agente: Entendido. Ticket creado #BC-45872. Le aviso cuando enviemos el código.",2025-07-03,169,1.0.1,mobile
"Agente: Buenas tardes, gracias por contactar a Bank Corp, le atiende Marta. ¿En qué puedo ayudarle hoy?
Cliente: Hola, llevo intentando descargar el estado de mi tarjeta y el botón ""Crear PDF"" en la app no funciona. Estoy bastante molesto, lo necesito ya.
Agente: Lamento mucho la molestia. ¿Qué versión de la app y sistema operativo usa?
Cliente: Tengo la última versión en un Android reciente. Ya reinicié la app y el teléfono, sigue sin responder.
Agente: Entiendo. Gracias por intentarlo. Voy a revisar si hay un fallo conocido y a forzar la generación del PDF desde el sistema. ¿Puede esperar un momento?
Cliente: Sí, pero espero una solución rápida; esto debería funcionar.
Agente: Le pido disculpas de nuevo. He creado su estado en PDF manualmente y se lo enviaré al correo registrado en unos minutos. También abriré un reporte técnico para que se solucione la app.
Cliente: Bien, agradezco eso. Espero que no vuelva a pasar.
Agente: Gracias por su paciencia. Le confirmo cuando el correo esté enviado.",2025-07-05,116,1.0.1,mobile
"Atendente: Banco Corp, meu nome é Mariana. Em que posso ajudar?
Cliente: Finalmente consegui falar com alguém. Não consigo entrar no app — o Duo MFA dá erro e não libera o login. Já reiniciei o celular, reinstalei o app e nada. Isso é inacreditável!
Atendente: Sinto muito pela frustração. Posso confirmar seu nome e CPF para checar a conta?
Cliente: João Silva, CPF 123.456.789-00. Não quero mais perder tempo. Preciso do acesso agora!
Atendente: Obrigada, João. Vejo que a autenticação pelo Duo está falhando nas últimas tentativas. Vou gerar um código temporário por SMS e abrir um chamado técnico imediato.
Cliente: Código por SMS foi tentado também e não chega. Isso é inaceitável — perco pagamentos por causa disso!
Atendente: Entendo. Vou escalar para o suporte de segurança e criar um chamado prioritário. Número do chamado: 2025-00789. Prazo estimado de resolução: até 48 horas. Ofereço acompanhamento por e-mail ou ligação.
Cliente: Quero falar com o supervisor. Não confio nesse prazo.
Atendente: Encaminho ao supervisor agora e enviarei confirmação por e-mail. Mais uma vez, peço desculpas pelo transtorno.",2025-08-22,570,1.0.1,desktop
"Agent (Bank Corp): Guten Morgen, Sie sprechen mit Anna von Bank Corp Support. Worum geht es heute?

Kunde: Hallo. Ich komme nicht mehr in die App. Jedes Mal, wenn ich mich mit meinem Passkey anmelden will, kommt eine Fehlermeldung: ""Passkey nicht erkannt"". Sehr ärgerlich.

Agent: Das tut mir leid. Haben Sie das Gerät gewechselt oder kürzlich ein Update durchgeführt?

Kunde: Nein, nichts geändert. Es hat vorher funktioniert. Ich bin ziemlich genervt — ich brauche dringend Zugriff auf mein Konto.

Agent: Verstehe. Ich prüfe das sofort. Bitte öffnen Sie die App und versuchen Sie die Anmeldung noch einmal. Erhalten Sie einen Fehlercode?

Kunde: Ja, Code PK-401.

Agent: Danke. Ich erstelle ein Ticket und leite das an die Technik weiter. Wir setzen das Passkey-Authentifizierungsprofil zurück. Sie bekommen eine SMS mit einem Bestätigungslink innerhalb einer Stunde.

Kunde: Gut. Ich erwarte eine schnelle Lösung. Ich will nicht dauernd solche Probleme haben.

Agent: Nochmals Entschuldigung. Ich sende die Bestätigungsnummer per SMS und informiere Sie, sobald es erledigt ist.",2025-08-23,173,1.0.1,desktop
